batch_id,timestamp,store_id,store_name,store_type,address,lat,lng,in_store_stock,sap_stock,price,mrp
20260319_004825,2026-03-19 00:49:28,154,VISTA POINT CHEERS,Click and Collect,"#01-06, VISTA POINT, Block 548 Woodlands Drive 44, 730548",1.43044361849124,103.793804884379,-1,-1,0.0,0.0
20260319_004825,2026-03-19 00:49:28,155,TOA PAYOH 2 FAIRPRICE EXPRESS,Click and Collect,399 Toa Payoh Lorong 2 319640,1.33632,103.84626,-1,-1,0.0,0.0
20260319_004825,2026-03-19 00:49:28,157,UPPER CHANGI RD FAIRPRICE EXPRESS,Click and Collect,955 Upper Changi Road North 507662,1.35981446751057,103.969700566122,-1,-1,0.0,0.0
20260319_004825,2026-03-19 00:49:28,158,NUS FAIRPRICE EXPRESS,Click and Collect,"#01-05, No. 2 College Avenue West #01-05, 138607",1.30597,103.77294,-1,-1,0.0,0.0
20260319_004825,2026-03-19 00:49:28,159,CHOA CHU KANG FAIRPRICE EXPRESS,Click and Collect,"31 Choa Chu Kang Way, 688786",1.37783,103.7501,-1,-1,0.0,0.0
20260319_004825,2026-03-19 00:49:28,160,LORONG CHUAN FAIRPRICE EXPRESS,Click and Collect,384 Lorong Chuan 556810,1.36237,103.86811,-1,-1,0.0,0.0
20260319_004825,2026-03-19 00:49:28,161,YIO CHU KANG RD CHEERS 160,Click and Collect,160 Yio Chu Kang Road 545614,1.36100845388431,103.873199125258,-1,-1,0.0,0.0
20260319_004825,2026-03-19 00:49:28,162,TAMAN JURONG SHOPPING CENTRE,Click and Collect,"#01-35, blk 399 Yung Sheng Rd, 610399",1.33482,103.72045,-1,-1,0.0,0.0
20260319_004825,2026-03-19 00:49:28,163,Bedok Reservoir Rd,FairPrice,"Blk 745 Bedok Reservoir Rd, #01-3015, 470745",1.33737622539858,103.921741211998,-1,-1,0.0,0.0
20260319_004825,2026-03-19 00:49:28,164,UPPER THOMSON CHEERS,Click and Collect,594 Upper Thomson Road 574420,1.37305526504889,103.828947502264,-1,-1,0.0,0.0
20260319_004825,2026-03-19 00:49:28,175,POIZ,FairPrice,"51, Upper Serangoon road, #01-30 to 32, 41 to 49, The POIZ Centre S(347697)",1.33149708073624,103.86821402533,0,0,3.75,4.95
20260319_004825,2026-03-19 00:49:28,178,Canberra Plaza,FairPrice,"133 Canberra View, #B1-03/04, Singapore 750133",1.44349544527985,103.830345369213,0,0,3.75,4.95
20260319_004825,2026-03-19 00:49:28,188,,FairPrice Xtra,,1.29684825480832,103.852535916404,-1,-1,0.0,0.0
20260319_004825,2026-03-19 00:49:28,194,Balmoral Plaza,FairPrice Finest,271 Bukit Timah Rd Singapore 259708,1.3164396325472,103.835487586609,-1,-1,0.0,0.0
20260319_004825,2026-03-19 00:49:28,197,Causeway Point,FairPrice Finest,1 Woodlands Square #B1-31/32/33 Singapore 738099,1.4360700650803,103.785981524253,0,0,3.75,4.95
20260319_004825,2026-03-19 00:49:28,202,Ang Mo Kio Blk 712,FairPrice Finest,"712 Ang Mo Kio Ave 6, #01-4056, Singapore 560712",1.3714109677026,103.847084468485,0,0,3.75,4.95
20260319_004825,2026-03-19 00:49:28,206,Jurong West 502,FairPrice,Jurong West Ave 1 Blk 502 640502,1.350433775790143,103.718113766987,0,0,3.75,4.95
20260319_004825,2026-03-19 00:49:28,208,Shaw Plaza,FairPrice,360 Balestier Road Shaw Plaza Level 2 329783,1.32525301846661,103.850995830211,0,0,3.75,4.95
20260319_004825,2026-03-19 00:49:28,213,653B Punggol Drive,FairPrice,"653B Punggol Drive, #01-06, 5822653",1.39771188370126,103.919658290148,0,0,3.75,4.95
20260319_004825,2026-03-19 00:49:28,215,Dairy Farm Residences,FairPrice Finest,8 Dairy Farm Ln Singapore 677624,1.3663192,103.7743963,0,0,3.75,4.95
20260319_004825,2026-03-19 00:49:28,219,Anchorvale Village,FairPrice,339 Anchorvale Rd 339 Singapore 540339,1.3966605,103.8881983,-1,-1,0.0,0.0
20260319_004825,2026-03-19 00:49:28,221,Tampines North 633,FairPrice,633 Tampines North Dr 2 #01-01 Singapore,1.3644782,103.9415643,0,0,3.75,4.95
20260319_004825,2026-03-19 00:49:28,222,FairPrice Rivervale Shores,,170B Sengkang E Dr Singapore 542170,1.38671838587829,103.909029340508,-1,-1,0.0,0.0
20260319_004825,2026-03-19 00:49:28,223,CED - FairPrice,,Singapore 218197,1.3158501140362,103.858286287131,-1,-1,0.0,0.0
20260319_004825,2026-03-19 00:49:28,225,FairPrice Greenridge,,"524A Jelapang Rd, #03 13, Singapore 671524",1.38529556252903,103.766170532051,0,0,3.75,4.95
20260319_004825,2026-03-19 00:49:28,226,FairPrice MacPherson Blossom,,76 Circuit Rd #02 13 Singapore 370076,1.32551693484516,103.889903603926,0,0,3.75,4.95
20260319_004825,2026-03-19 00:49:28,228,AMK712B (FPS),,712 Ang Mo Kio Ave 6 #01-4056 Singapore 560712,1.3714109677026,103.847084468485,-1,-1,0.0,0.0
20260319_004825,2026-03-19 00:49:28,234,FairPrice Bedok Reservoir 631,,629 Bedok Reservoir Rd Singapore 470629,1.3334182493339,103.9141332515389,-1,-1,0.0,0.0
20260319_004825,2026-03-19 00:49:28,236,Punggol Coast Mall (UHD),,#01-127/98 Punggol Way Punggol Coast Mall Tower 10 829857,1.41471053650707,103.912493638367,-1,-1,0.0,0.0
20260319_004825,2026-03-19 00:49:28,237,FairPrice Towner,FairPrice,150 Towner Road #01-02 Singapore 320150,1.3182702679388,103.859722423286,0,0,3.75,4.95
20260319_004825,2026-03-19 00:49:28,238,FairPrice Old Airport Hawker Centre,FairPrice,Blk 51 Old Airport Road #02-01 Singapore 390051,1.3084036153018,103.885807580694,0,0,3.75,4.95
20260319_004825,2026-03-19 00:49:28,240,FairPrice Tengah Parc Point,FairPrice,"302 Tengah Park Avenue, #B1-01/02 Singapore 690302",1.35969,103.738667,0,0,3.75,4.95
20260319_010524,2026-03-19 01:05:25,5,Katong Village Hotel,FairPrice Finest,"30 East Coast Road Katong Village Hotel #01-06/07/08/09, 428751",1.30394669999181,103.902822585763,28,28,3.75,4.95
20260319_010524,2026-03-19 01:05:25,6,Kitchener Complex,FairPrice,"Blk 808 French Road, #01-01, 200808",1.3088060941423,103.861311954595,49,49,3.75,4.95
20260319_010524,2026-03-19 01:05:26,10,The Seletar Mall,FairPrice Finest,"33 Sengkang West Avenue #B2-24 Seletar Mall, 797653",1.3916,103.87619,293,293,3.75,4.95
20260319_010524,2026-03-19 01:05:26,12,FairPrice Xtra Jurong Point,FairPrice Xtra,"63 Jurong Central 3, #03-01 Jurong Point, 648331",1.33931504032005,103.705350996191,106,106,3.75,4.95
20260319_010524,2026-03-19 01:05:27,13,Sun Plaza (FPS),FairPrice,"30 Sembawang Drive, #B1-01/02 Sun Plaza, 757713",1.4481966623789,103.819498634275,28,31,3.75,4.95
20260319_010524,2026-03-19 01:05:27,14,Waterway Point,FairPrice Finest,"83 Punggol Central #B2-32 Waterway Point, 828761",1.40653611690554,103.901988178171,308,308,3.75,4.95
20260319_010524,2026-03-19 01:05:28,18,Serangoon View,FairPrice,"Blk 476 Upper Serangoon View, #02-18, 530476",1.37735,103.90372,1,1,3.75,4.95
20260319_010524,2026-03-19 01:05:29,20,Changi Airport T3,FairPrice Finest,"65 Airport Boulevard, Basement 2 North Unit B2L52, #B2-10, Terminal 3, 819663",1.35622640396404,103.986102046442,19,19,3.75,4.95
20260319_010524,2026-03-19 01:05:29,23,Compassvale Link,FairPrice,"Blk 277C Compassvale Link, #01-13, 543277",1.38185,103.89393,73,73,3.75,4.95
20260319_010524,2026-03-19 01:05:30,24,Lorong Limau,FairPrice,"Blk 80 Lorong Limau, #01-191, 320080",1.32379607125113,103.855670620709,57,57,3.75,4.95
20260319_010524,2026-03-19 01:05:30,25,Buona Vista CC,FairPrice,"Blk 36 Holland Drive, #01-03/04/05, 270036",1.30922984207133,103.792660857646,11,11,3.75,4.95
20260319_010524,2026-03-19 01:05:31,26,Yew Tee Point,FairPrice,"21 Choa Chu Kang North 6, Yew Tee Point, #B1-01, 689578",1.39696992276974,103.746443198224,182,182,3.75,4.95
20260319_010524,2026-03-19 01:05:31,29,Kang Kar Mall,FairPrice,"100 Hougang Ave 10 #01-01/#02-01, Kang Kar Mall, 538767",1.37167,103.89435,62,62,3.75,4.95
20260319_010524,2026-03-19 01:05:32,30,Canberra Road Blk 511,FairPrice,"Blk 511 Canberra Road, #02-03, 750511",1.45384518789713,103.819543381113,2,2,3.75,4.95
20260319_010524,2026-03-19 01:05:33,34,Nex,FairPrice Xtra,"23 Serangoon Central, #03-42 Nex Mall, 556083",1.35064,103.87181,243,243,3.75,4.95
20260319_010524,2026-03-19 01:05:33,35,The Clementi Mall,FairPrice Finest,3155 Commonwealth Avenue West #B1-12/13/14 The Clementi Mall 129588,1.31489619633966,103.764423054189,123,123,3.75,4.95
20260319_010524,2026-03-19 01:05:34,36,MyVillage,FairPrice Finest,"1 Maju Ave #B1-11 to #B1-K09 Serangoon Garden Village, 556679",1.36511490572797,103.865159501442,11,11,3.75,4.95
20260319_010524,2026-03-19 01:05:34,39,Bishan North Blk 279,FairPrice,"Blk 279 Bishan St 24, #01-62/64, 570279",1.35722283118337,103.843785252615,51,51,3.75,4.95
20260319_010524,2026-03-19 01:05:35,41,Geylang Lorong 38,FairPrice,612/620 Geylang Lorong 38 389551,1.31415001272084,103.888544866086,2,2,3.75,4.95
20260319_010524,2026-03-19 01:05:35,44,PSA Branch,FairPrice,"460 Alexandra Road, #01-09 and #01-16, 119963",1.27414893629254,103.801399416665,36,36,3.75,4.95
20260319_010524,2026-03-19 01:05:36,45,Hyper Changi (FPS),FairPrice Xtra,"8 Changi Business Park Ave 1, #01-51 & #02-51, 486018",1.334822667363,103.963905761359,214,256,3.75,4.95
20260319_010524,2026-03-19 01:05:36,46,Zhong Shan Park,FairPrice,"20 Ah Hood Road #02-01 Zhong Shan Park, 329984",1.32809,103.84753,14,14,3.75,4.95
20260319_010524,2026-03-19 01:05:37,47,Chinatown Point,FairPrice,"133 New Bridge Road, #B1-01 Chinatown Point, 059413",1.28526967945116,103.845037770312,2,2,3.75,4.95
20260319_010524,2026-03-19 01:05:38,50,Valley Point,FairPrice Finest,"491 River Valley Road #01-14 Valley Point, 248371",1.29304,103.82693,47,47,3.75,4.95
20260319_010524,2026-03-19 01:05:38,58,Yew Tee MRT,FairPrice Finest,"61 Choa Chu Kang Drive, #01-01 Yew Tee MRT Station, 689715",1.39753506936297,103.747405150236,38,38,3.75,4.95
20260319_010524,2026-03-19 01:05:39,60,Tai Seng,FairPrice,"18 Tai Seng Street, Mapletree 18 #B1-13, 539775",1.33631557522577,103.888825620348,179,179,3.75,4.95
20260319_010524,2026-03-19 01:05:40,66,Punggol Oasis (FFS),FairPrice,"681 Punggol Drive Oasis Terraces, #B1-01, 820681",1.4028784582503,103.913195741417,192,192,3.75,4.95
20260319_010524,2026-03-19 01:05:40,67,Ghim Moh Link,FairPrice,"Blk 29A, Ghim Moh Link, #01-01, 271029",1.30849288050575,103.784598100953,2,2,3.75,4.95
20260319_010524,2026-03-19 01:05:41,70,Northpoint City,FairPrice,"1 Northpoint Drive, Northpoint City, #B2-103 to 107, 768019",1.42790289991304,103.836177650973,36,36,3.75,4.95
20260319_010524,2026-03-19 01:05:41,74,Our Tampines Hub,FairPrice,"1 Tampines Walk, Our Tampines Hub, #B1-01, 528523",1.35330030677679,103.940525443768,3,3,3.75,4.95
20260319_010524,2026-03-19 01:05:42,76,Jurong East 345,FairPrice,"Blk 345 Jurong East St 31, #01-29, 600345",1.34551209957175,103.731219147654,20,20,3.75,4.95
20260319_010524,2026-03-19 01:05:42,80,Boon Lay Shopping Complex,FairPrice,"Blk 221 Boon Lay Place #02-200 Boon Lay Shopping Complex, 640221",1.34633552457315,103.712430373455,41,41,3.75,4.95
20260319_010524,2026-03-19 01:05:43,82,Bedok North,FairPrice,"Blk 212 Bedok North St 1, #01-147, 460212",1.326,103.93161,3,3,3.75,4.95
20260319_010524,2026-03-19 01:05:43,85,Bukit Timah Plaza,FairPrice Finest,8QQH+78 Singapore,1.3381878647609,103.778269921461,80,80,3.75,4.95
20260319_010524,2026-03-19 01:05:44,87,Clementi A (Blk 451),FairPrice,"Blk 451 Clementi Ave 3, #01-307, 120451",1.31264,103.76567,17,17,3.75,4.95
20260319_010524,2026-03-19 01:05:45,90,Eastpoint,FairPrice,"3 Simei Street 6, Singapore 528833",1.3427357662661,103.9530428310648,147,147,3.75,4.95
20260319_010524,2026-03-19 01:05:45,91,Geylang East,FairPrice,"Blk 114 Aljunied Ave 2, #01-75, 380114",1.32172296225797,103.886811795181,48,48,3.75,4.95
20260319_010524,2026-03-19 01:05:46,92,Blk 202 Hougang St 21,FairPrice Finest,"Blk 202 Hougang St 21#01-00, 530202",1.35744,103.88364,21,21,3.75,4.95
20260319_010524,2026-03-19 01:05:46,94,Hougang Mall,FairPrice,"90 Hougang Ave 10, Hougang Mall, #B1-07, 538766",1.37231186447501,103.893667309307,2,2,3.75,4.95
20260319_010524,2026-03-19 01:05:47,98,Jurong West St 41,FairPrice,"498 Jurong West Street 41, #01-426, Singapore 640498",1.34833335760515,103.724307319237,19,19,3.75,4.95
20260319_010524,2026-03-19 01:05:48,99,Kallang Bahru,FairPrice,"Blk 71 Kallang Bahru, #01-529/#02-531, 330071",1.3209929422065,103.870389998344,40,40,3.75,4.95
20260319_010524,2026-03-19 01:05:48,103,Marine Parade,FairPrice Finest,"No. 6 Marine Parade Central, 449411",1.30153,103.90699,82,82,3.75,4.95
20260319_010524,2026-03-19 01:05:49,105,Serangoon North Ave 1,FairPrice,"Blk 152B Serangoon North Ave 1, #01-384, 552152",1.36979940374161,103.873033579046,23,23,3.75,4.95
20260319_010524,2026-03-19 01:05:49,107,Tampines Blk 475,FairPrice,"Blk 475 Tampines St 44, #01-145, 520475",1.36032331939995,103.953129640464,51,51,3.75,4.95
20260319_010524,2026-03-19 01:05:50,108,Tampines Mall,FairPrice,"4 Tampines Central 5, #B1-12 Tampines Mall, 529510",1.35250468330971,103.944682574769,49,49,3.75,4.95
20260319_010524,2026-03-19 01:05:51,111,Tanjong Pagar Plaza,FairPrice,"Blk 1 Tanjong Pagar Plaza, #01-01, 082001",1.2756847511494,103.842433449984,1,1,3.75,4.95
20260319_010524,2026-03-19 01:05:51,112,Thomson Plaza,FairPrice Finest,"301 Upper Thomson Rd #03-37/38 Thomson Plaza, 574408",1.35464,103.83094,20,20,3.75,4.95
20260319_010524,2026-03-19 01:05:52,113,Taman Jurong Shopping Centre,FairPrice,"Taman Jurong Shopping Centre, Blk 399 Yung Sheng Rd #01-35, 610399",1.3346654460572,103.720685511067,93,93,3.75,4.95
20260319_010524,2026-03-19 01:05:52,115,Whitesands,FairPrice,"1 Pasir Ris Central St 3, #B1-10 Whitesands, 518457",1.37257,103.95053,47,47,3.75,4.95
20260319_010524,2026-03-19 01:05:53,118,Hougang One,FairPrice Xtra,"No.1 Hougang St 91, #02-01 Hougang 1, 538692",1.37571530699875,103.879472337592,65,65,3.75,4.95
20260319_010524,2026-03-19 01:05:54,120,Rivervale Mall,FairPrice,"11 Rivervale Crescent, #03-01 Rivervale Mall, 545082",1.392,103.90498,69,69,3.75,4.95
20260319_010524,2026-03-19 01:05:54,124,Orchard Grand Court,FairPrice,"131 Killiney Rd #01-01/02/03, Orchard Grand Court, 239571",1.29731616717126,103.838541255824,61,61,3.75,4.95
20260319_010524,2026-03-19 01:05:55,125,Junction 8,FairPrice,9 Bishan Place #B1-01 Junction 8 Shopping Centre 579837,1.35042215656701,103.848826189269,21,21,3.75,4.95
20260319_010524,2026-03-19 01:05:55,129,Dawson Place,FairPrice,"Blk 57 Dawson Rd, #01-07 Dawson Place, 142057",1.2928,103.81093,62,62,3.75,4.95
20260319_010524,2026-03-19 01:05:56,130,Tiong Bahru Plaza,FairPrice Finest,"302 Tiong Bahru Rd #B1-122 Tiong Bahru Plaza, 168732",1.28646345355064,103.826935079694,95,95,3.75,4.95
20260319_010524,2026-03-19 01:05:56,131,Depot,FairPrice,"Blk 108 Depot Rd #01-01, Depot Heights Shopping Centre, 108108",1.28084469467756,103.810292618353,57,57,3.75,4.95
20260319_010524,2026-03-19 01:05:57,132,Punggol Plaza,FairPrice,"168 Punggol Field Rd, Punggol Plaza #03-01/02, 820168",1.40511,103.90867,42,42,3.75,4.95
20260319_010524,2026-03-19 01:05:57,135,Serangoon Central,FairPrice,Blk 253 Serangoon Central Drive #01-241 550253,1.35403939780038,103.870851534185,36,36,3.75,4.95
20260319_010524,2026-03-19 01:05:58,137,Pasir Ris West Plaza,FairPrice,"Blk 734 Pasir Ris St 72 #01-37, Pasir Ris West Plaza, 510734",1.37976754317116,103.936207567321,117,117,3.75,4.95
20260319_010524,2026-03-19 01:05:59,138,AMK Hub,FairPrice Xtra,"53 Ang Mo Kio Ave 3, #B2-40 Ang Mo Kio Hub, 569933",1.36938922690344,103.84847796594,14,14,3.75,4.95
20260319_010524,2026-03-19 01:06:00,140,Tampines CC,FairPrice,"Blk 866A Tampines St 83, #01-01, 521866",1.35542177253675,103.934315234737,70,70,3.75,4.95
20260319_010524,2026-03-19 01:06:00,141,Cambridge Blk 43,FairPrice,"Blk 43 Cambridge Road, #01-15, 210043",1.31536302699791,103.849434501824,18,18,3.75,4.95
20260319_010524,2026-03-19 01:06:01,142,Downtown East,FairPrice,e! Hub Downtown East 1 Pasir Ris Close #02-127 519599,1.3791271787808,103.955444758145,106,106,3.75,4.95
20260319_010524,2026-03-19 01:06:02,156,Hillion Mall,FairPrice,"17 Petir Road, #B2-67, 678278",1.37834972034942,103.76274117487,7,7,3.75,4.95
20260319_010524,2026-03-19 01:06:02,165,FairPrice PFC,,"1 Joo Koon Cir, Singapore 629117",1.3271618610269,103.678279283036,428,428,3.75,4.95
20260319_010524,2026-03-19 01:06:03,166,Funan Mall,FairPrice Finest,6 Raffles Quay Singapore 048580,1.28181247914636,103.85138450513,4,4,3.75,4.95
20260319_010524,2026-03-19 01:06:03,167,VivoCity,FairPrice Xtra,"1 HarbourFront Walk, #B2-23/#01-23, VivoCity, 098585",1.2643737,103.8223184,78,78,3.75,4.95
20260319_010524,2026-03-19 01:06:04,168,Woodlands Civic Centre,FairPrice,900 South Woodlands Drive #B1-01 Woodlands Civic Centre 730900,1.4350778940091,103.786619615641,2,2,3.75,4.95
20260319_010524,2026-03-19 01:06:04,169,Toa Payoh Lorong 4,FairPrice,"Blk 192 Toa Payoh Lorong 4, #01-670/672, 310192",1.33160440678674,103.85051153757,16,16,3.75,4.95
20260319_010524,2026-03-19 01:06:05,170,Hyper VivoCity (FFS),FairPrice Xtra,1 Harbourfront Walk Singapore 098585,1.26431382492761,103.82207343835,77,78,3.75,4.95
20260319_010524,2026-03-19 01:06:06,173,FairPrice Xtra JEM,FairPrice Xtra,"#B1-21/22 & B3-01, 50 Jurong Gateway Road, 608549",1.33329334473462,103.743278742341,6,6,3.75,4.95
20260319_010524,2026-03-19 01:06:07,174,PUNGGOL DRIVE OASIS,FairPrice,B1-01 Oasis Terraces 681 Punggol Drive Oasis Terraces 820681,1.40259581502678,103.912962428692,192,192,3.75,4.95
20260319_010524,2026-03-19 01:06:07,176,Paya Lebar Quarter,FairPrice Finest,"10 Paya Lebar Road, #B2-09 Paya Lebar Quarter, Singapore, 409057",1.31756115921,103.892836694432,122,122,3.75,4.95
20260319_010524,2026-03-19 01:06:08,177,Jewel Changi Airport,FairPrice Finest,78 Airport Boulevard #B2-205 to 208 Jewel Changi Airport 819666,1.35993782064432,103.990002942162,27,27,3.75,4.95
20260319_010524,2026-03-19 01:06:08,179,Artra,FairPrice Finest,12 Alexandra View #01-18 Singapore 158736,1.29012765494819,103.816552347869,36,36,3.75,4.95
20260319_010524,2026-03-19 01:06:09,180,LeQuest,FairPrice Finest,4 Bukit Batok Street 41 #01-91/92 Singapore 657991,1.35594171176111,103.741127005764,3,3,3.75,4.95
20260319_010524,2026-03-19 01:06:09,184,Parkway Parade,FairPrice Xtra,"80 Marine Parade Rd, Singapore 449269",1.30106975506311,103.905279491524,117,117,3.75,4.95
20260319_010524,2026-03-19 01:06:10,186,Hyper Parkway (FFS),FairPrice Xtra,"80 Marine Parade Rd, Singapore 449269",1.301041960873,103.905505005847,115,115,3.75,4.95
20260319_010524,2026-03-19 01:06:11,190,Ang Mo Kio Ave 10 Blk 453,FairPrice,453 Ang Mo Kio Ave 10 Block 453 Singapore 560453,1.36858206013781,103.855983050439,2,2,3.75,4.95
20260319_010524,2026-03-19 01:06:11,191,Hyper Changi,FairPrice Xtra,"8 Changi Business Park Ave 1, #01-51 & #02-51, 486018",1.33491977663975,103.963653900382,256,256,3.75,4.95
20260319_010524,2026-03-19 01:06:12,192,Hyper Sports Hub,FairPrice Xtra,"1 Stadium Place, #01-29 Singapore Sports Hub, 397628",1.30307515150401,103.873149707591,242,242,3.75,4.95
20260319_010524,2026-03-19 01:06:12,193,SUN PLAZA,FairPrice,"30 Sembawang Drive, #B1-01/02 Sun Plaza, 757713",1.4481966623789,103.819498634275,31,31,3.75,4.95
20260319_010524,2026-03-19 01:06:13,195,Bukit Merah Central,FairPrice,"166 Bukit Merah Central, #01-3531 & #02-3531, Singapore 150166",1.28309262574973,103.817667202586,59,59,3.75,4.95
20260319_010524,2026-03-19 01:06:13,196,Holland Village,FairPrice Finest,"Raffles Holland V Mall, B1, 118 Holland Ave, Singapore 278997",1.31056351530083,103.796107173318,48,48,3.75,4.95
20260319_010524,2026-03-19 01:06:14,198,Choa Chu Kang St 51,FairPrice,533 Choa Chu Kang Street 51 Singapore 680533,1.39207387937105,103.743099576162,2,2,3.75,4.95
20260319_010524,2026-03-19 01:06:15,199,Wisteria Mall,FairPrice Finest,"598 Yishun Ring Road, #01-01 Wisteria Mall, 768698",1.41795288501536,103.841268831617,33,33,3.75,4.95
20260319_010524,2026-03-19 01:06:15,200,Coronation Plaza,FairPrice Finest,587 Bukit Timah Rd #01-01 Singapore 269707,1.32383512178759,103.809999570047,32,32,3.75,4.95
20260319_010524,2026-03-19 01:06:16,201,The Centrepoint,FairPrice Finest,176 Orchard Rd Singapore 238843,1.30218869495538,103.839586243597,148,148,3.75,4.95
20260319_010524,2026-03-19 01:06:17,205,Senja Heights,FairPrice,"Blk 642 Senja Close #01-01, 670642",1.38712667134352,103.761961018682,28,28,3.75,4.95
20260319_010524,2026-03-19 01:06:17,207,Sengkang Grand,FairPrice Finest,70 Compassvale Bow Buangkok Hawker Centre Singapore 544692,1.3825930614351,103.8921880745117,48,48,3.75,4.95
20260319_010524,2026-03-19 01:06:18,209,The Woodleigh Mall,FairPrice,"11 Bidadari Park Drive, #B1-32/33, The Woodleigh Mall, 367803",1.33862584308,103.8715904387414,105,105,3.75,4.95
20260319_010524,2026-03-19 01:06:19,210,Orchid Country Club (PFS),FairPrice,"#01-34 Level 1, Orchid Country Club, 1 Orchid Club Rd, 769162",1.4110553473838,103.844186136559,10,10,3.75,4.95
20260319_010524,2026-03-19 01:06:20,211,Orchid Country Club,FairPrice,"1 Orchid Club Road, Orchid Country Club, #01-34, Singapore 769162",1.4110553473838,103.844186136559,10,10,3.75,4.95
20260319_010524,2026-03-19 01:06:20,212,Hyper Hougang (FFS),FairPrice Xtra,Ctrl PL Singapore,1.29684825480832,103.852535916404,65,65,3.75,4.95
20260319_010524,2026-03-19 01:06:21,214,Komo Shoppes,FairPrice Finest,"963C Upper Changi Rd N, Singapore 506790",1.3603618,103.9701466,52,52,3.75,4.95
20260319_010524,2026-03-19 01:06:21,216,Century Square,FairPrice Finest,2 Tampines Central 5 Singapore 529509,1.352630356614,103.9436770017738,15,15,3.75,4.95
20260319_010524,2026-03-19 01:06:22,217,Clarke Quay,FairPrice Finest,"3 River Valley Rd, b01 05 06 s, Singapore 179019",1.2902865,103.8444957,12,12,3.75,4.95
20260319_010524,2026-03-19 01:06:23,218,FairPrice Joo Koon,FairPrice,1 Joo Koon Cir Singapore 629117,1.3268021,103.678893,1,1,3.75,4.95
20260319_010524,2026-03-19 01:06:23,220,Eastpoint (FFS),FairPrice,3 Simei Street 6 Singapore 528833,1.34270592355576,103.953024618234,147,147,3.75,4.95
20260319_010524,2026-03-19 01:06:24,224,FairPrice Northshore,FairPrice,"431A Northshore Dr, #01 02, Singapore 821431",1.4173644025745,103.9111882030593,4,4,3.75,4.95
20260319_010524,2026-03-19 01:06:24,229,FairPrice Finest Sembawang Shopping Centre,FairPrice Finest,604 Sembawang Road Singapore 758459,1.441615,103.8246417,1,1,3.75,4.95
20260319_010524,2026-03-19 01:06:25,231,Tai Seng (FPS),,18 Tai Seng St Singapore 539775,1.33631557522577,103.888825620348,179,179,3.75,4.95
20260319_010524,2026-03-19 01:06:25,232,Joo Koon (UI),,1 Joo Koon Cir level 3 Singapore 629117,1.32561767765205,103.678409741897,1,1,3.75,4.95
20260319_010524,2026-03-19 01:06:26,233,Punggol Coast Mall,FairPrice,#01-127/98 Punggol Way Punggol Coast Mall Tower 10 829857,1.41470557625612,103.912635422712,68,68,3.75,4.95
20260319_010524,2026-03-19 01:06:26,239,Dunearn Village,FairPrice Finest,"896 Dunearn Road, #02-01, 02-17, 02-18, Dunearn Village, Singapore 589472",1.3364483129463,103.7826241770362,16,16,3.75,4.95
20260319_010524,2026-03-19 01:06:26,4,Jalan Kayu,FairPrice,"Blk 447A Jalan Kayu, #01-01/02, 791447",1.392138252483,103.872490556246,0,0,3.75,4.95
20260319_010524,2026-03-19 01:06:26,7,Bedok Mall,FairPrice Finest,311 New Upper Changi Road #B2-60 Bedok Mall 467360,1.32473632812103,103.929256259726,0,0,3.75,4.95
20260319_010524,2026-03-19 01:06:26,8,NUH Medical Centre,FairPrice,"1 Lower Kent Ridge Road, #02-16 NUH Medical Centre, 119082",1.292774319990535,103.784084011452,0,0,3.75,4.95
20260319_010524,2026-03-19 01:06:26,16,Bishan Blk 510,FairPrice,"Blk 510 Bishan St 13 #01-520, 570510",1.34863,103.84989,-1,-1,0.0,0.0
20260319_010524,2026-03-19 01:06:26,17,Hyper Sports Hub (FFS),FairPrice Xtra,"1 Stadium Place, #01-29 Singapore Sports Hub, 397628",1.30307515150401,103.873149707591,0,242,3.75,4.95
20260319_010524,2026-03-19 01:06:26,19,Sembawang Way,FairPrice,"Blk 355 Sembawang Way #01-01, 750355",1.44954485621129,103.81872759237,0,0,3.75,4.95
20260319_010524,2026-03-19 01:06:26,21,Dover,FairPrice,"Blk 28 Dover Crescent, #01-83, 130028",1.3047635676742,103.781697199348,-1,-1,0.0,0.0
20260319_010524,2026-03-19 01:06:26,22,Upper Boon Keng,FairPrice,"Blk 5 Upper Boon Keng Road, #01-05, 380005",1.31264014497827,103.872418973561,0,0,3.75,4.95
20260319_010524,2026-03-19 01:06:26,27,Joo Chiat Complex,FairPrice,"Blk 2 Joo Chiat Road #01-1139/#02-1139, Joo Chiat Complex, 420002",1.31570632173317,103.899054062785,0,0,3.75,4.95
20260319_010524,2026-03-19 01:06:26,28,City Square Mall,FairPrice,"180 Kitchener Road, City Square Mall, #B1-09/10, 208539",1.31139,103.85661,-1,-1,0.0,0.0
20260319_010524,2026-03-19 01:06:26,31,Eunos Crescent Blk 5,FairPrice,"Blk 5 Eunos Crescent #01-2619/21, 400005",1.32119096792679,103.90355416253,-1,-1,0.0,0.0
20260319_010524,2026-03-19 01:06:26,40,Lengkong Tiga,FairPrice,"Blk 110 Lengkong Tiga, #01-233/235, 410110",1.3236534523481,103.910853633161,-1,-1,0.0,0.0
20260319_010524,2026-03-19 01:06:26,43,Scotts Square,FairPrice Finest,"6 Scotts Road #B1-03 to 07 and #B1-10 Scotts Square, 228209",1.30579942993543,103.833074706219,-1,-1,0.0,0.0
